conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/aab9f44d-fe0e-46d8-a470-11ce82a64846,εποπτεία ομάδας,,,released,2022-12-05T13:39:47.179Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.8.1
SkillGroup,http://data.europa.eu/esco/skill/ab877a24-335d-4676-b366-c5c06651481a,"επικοινωνία, συνεργασία και δημιουργικότητα",,,released,2021-12-17T12:50:41.929Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.0.0
SkillGroup,http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,δημιουργία καλλιτεχνικών σχεδίων ή παραστάσεων,,,released,2022-06-21T09:05:08.279Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.12.3
SkillGroup,http://data.europa.eu/esco/skill/ac88053e-c9b5-43cf-ace1-f506bcfdc8cb,παραστάσεις και ψυχαγωγία,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.14
SkillGroup,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,ανάπτυξη λύσεων,,,released,2023-06-29T15:54:08.629Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.9.1
SkillGroup,http://data.europa.eu/esco/skill/ad326fa7-f2e9-4421-8426-bc0c2e167143,παρουσίαση πληροφοριών σχετικά με νομικές διαδικασίες,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.4.3
SkillGroup,http://data.europa.eu/esco/skill/af84405b-896d-4ed3-9462-077ea9a2a188,συνεργασία και διασύνδεση,,,released,2024-01-25T10:32:26.775Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2.5
SkillGroup,http://data.europa.eu/esco/skill/afe3d82e-4a40-4aa4-a4e9-a6097c4a391e,συγγραφή και σύνθεση,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.13.0
SkillGroup,http://data.europa.eu/esco/skill/b036eb5c-6a48-45b9-b2c6-f42f9e336204,παροχή συμβουλών σχετικά με επιχειρηματικά ή επιχειρησιακά θέματα,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.7
SkillGroup,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,χρήση εργαλείων σχεδιασμού και σχεδίασης με τη βοήθεια ηλεκτρονικού υπολογιστή,,,released,2022-06-22T14:11:44.883Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.6.3
SkillGroup,http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,σχεδιασμός δομών ή εγκαταστάσεων,,,released,2024-01-29T16:27:05.118Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11.4
SkillGroup,http://data.europa.eu/esco/skill/b309d4f5-56f5-41c6-b712-92d1ed85b965,εκτέλεση διοικητικών δραστηριοτήτων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.4.0
SkillGroup,http://data.europa.eu/esco/skill/b32ef8a5-e3f7-40ef-8b40-913c003e1f4e,"κατάρτιση οικονομικών εγγράφων, αρχείων, εκθέσεων ή προϋπολογισμών",,,released,2020-12-10T22:08:37.954Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.1
SkillGroup,http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,σχεδιασμός συστημάτων ή εφαρμογών τπε,,,released,2023-07-06T12:54:51.284Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11.1
SkillGroup,http://data.europa.eu/esco/skill/b593afe4-4179-4a83-9f05-21c8d32d8113,παρασκευή και σερβίρισμα τροφίμων και ποτών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.5.0
SkillGroup,http://data.europa.eu/esco/skill/b76cd1e5-d5e7-464a-b7bb-4164d3616452,επικοινωνία και δικτύωση,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.2
SkillGroup,http://data.europa.eu/esco/skill/b7c82b1b-cff9-4641-a62f-e4e28395eade,καλλιέργεια γαιών και παραγωγή σοδιάς,,,released,2024-07-03T13:05:04.582Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.4.1
SkillGroup,http://data.europa.eu/esco/skill/b7e752ec-7b2e-46e6-ac24-8b1233609c31,καθοδήγηση και παροχή κινήτρων,,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.5.0
SkillGroup,http://data.europa.eu/esco/skill/b82b2bad-41dd-40af-8242-e7d59a2ce786,"σφυρηλάτηση, κάρφωμα και ήλωση",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.7.5
SkillGroup,http://data.europa.eu/esco/skill/b84813aa-6c44-4d58-a240-556c2060fb4e,παροχή βοήθειας και φροντίδας,,,released,2021-09-30T13:20:52.1Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.0.0
SkillGroup,http://data.europa.eu/esco/skill/b85711bc-32d6-42af-ae0f-e2e566d0dfca,παρασκευή και σερβίρισμα τροφίμων και ποτών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.5
SkillGroup,http://data.europa.eu/esco/skill/b85caa4a-f04b-4331-80df-11404fd71225,"εγκατάσταση εξοπλισμού θέρμανσης, αερισμού και κλιματισμού",,,released,2020-12-08T11:23:48.839Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.2.1
SkillGroup,http://data.europa.eu/esco/skill/b88bddd4-210e-405f-bbdf-729bb66605a0,"συνταγογράφηση και παραγγελία ιατρικών εξετάσεων, θεραπειών ή συσκευών",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.5
SkillGroup,http://data.europa.eu/esco/skill/b8e142fe-e508-42b1-b037-efebcefac3a7,συναρμολόγηση και κατασκευή προϊόντων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.5
SkillGroup,http://data.europa.eu/esco/skill/b917784a-d7c9-437c-be6e-0de41067fa62,εκτίμηση των αναγκών σε πόρους,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.3
SkillGroup,http://data.europa.eu/esco/skill/b94686e3-cce5-47a2-a8d8-402a0d0ed44e,βασικές δεξιότητες και ικανότητες,,,released,2021-08-30T09:44:37.419Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Δεξιότητες και ικανότητες που αποτελούν το θεμέλιο της αλληλεπίδρασης με άλλους και της ανάπτυξης και μάθησης ως ατόμου. Περιλαμβάνουν την ικανότητα κατανόησης, ομιλίας, ανάγνωσης και γραφής γλωσσών, εργασίας με αριθμούς και μονάδες μέτρησης και χρήσης ψηφιακών συσκευών και εφαρμογών.
  ",T1
SkillGroup,http://data.europa.eu/esco/skill/b975836b-d9b9-4724-88da-9a82b856e74b,καταχώριση νομικών πληροφοριών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.2
SkillGroup,http://data.europa.eu/esco/skill/b99283cd-b908-4100-baa5-112692ac22b8,"προώθηση, πώληση και αγορά",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6
SkillGroup,http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d,ανάλυση επιστημονικών και ιατρικών δεδομένων,,,released,2020-12-11T09:22:19.086Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.2
SkillGroup,http://data.europa.eu/esco/skill/bb99a123-88be-42a2-8758-f5a18e06ccc6,λήψη αποφάσεων,,,released,2022-08-02T10:46:51.743Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.9
SkillGroup,http://data.europa.eu/esco/skill/bd1242ec-6dd5-4c7d-bf79-8de6be3b3815,συναρμολόγηση μηχανικών προϊόντων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.5.4
SkillGroup,http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa,"χειρισμός καμίνων, κλιβάνων και εξοπλισμού ξήρανσης",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.7
SkillGroup,http://data.europa.eu/esco/skill/be7443ff-0747-43b8-8720-8e87fd34e692,επίλυση προβλημάτων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.9
SkillGroup,http://data.europa.eu/esco/skill/bf4196e4-839c-4f5f-b13b-eeed07ede160,χειρισμός βιομηχανικού εξοπλισμού ακριβείας,,,released,2020-12-10T16:29:46.835Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.5
SkillGroup,http://data.europa.eu/esco/skill/bf4822d3-1f66-499d-afc9-151a9ba33e58,προετοιμασία μειγμάτων ή διαλυμάτων,,,released,2020-12-09T08:40:02.853Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.3.1
SkillGroup,http://data.europa.eu/esco/skill/bffa732b-12ab-4214-a4b3-498598820b1c,ανάθεση εργασιών σε τρίτους,,,released,2021-12-17T12:57:57.543Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.8.2
SkillGroup,http://data.europa.eu/esco/skill/c098d6c1-dfee-4b02-8ce5-c6d80c98e18b,μετατροπή και ανάμειξη υλικών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.3.0
SkillGroup,http://data.europa.eu/esco/skill/c1a13ee0-b00d-4cfa-a22c-20d284e398b0,διοικητικές δεξιότητες,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.0
SkillGroup,http://data.europa.eu/esco/skill/c1bd0ed6-053c-4703-981e-eaec5e57de18,τήρηση ή προετοιμασία ιατρικών εγγράφων,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.2.4
SkillGroup,http://data.europa.eu/esco/skill/c206d301-14b0-4bea-8028-a3749303a512,παρακολούθηση και αξιολόγηση των επιδόσεων των ατόμων,,,released,2023-10-26T08:00:53.455Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.8.3
SkillGroup,http://data.europa.eu/esco/skill/c20ac175-3aab-4aaa-9b9e-784c2dfb59cd,εκτέλεση χρηματοοικονομικών συναλλαγών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.4.2
SkillGroup,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,ανάπτυξη επιχειρησιακών πολιτικών και διαδικασιών,,,released,2022-06-21T15:59:58.885Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.3
SkillGroup,http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"σχεδιασμός βιομηχανικών υλικών, συστημάτων ή προϊόντων",,,released,2020-12-07T15:23:03.877Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.11.5
SkillGroup,http://data.europa.eu/esco/skill/c4376e35-add7-43a0-8b2e-f5741f0df8fe,διενέργεια εγκληματολογικών και αστυνομικών ερευνών,,,released,2024-01-25T11:04:06.314Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.4
SkillGroup,http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,γνώσεις,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,K
SkillGroup,http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,χρήση ψηφιακών εργαλείων για την επεξεργασία ήχου και εικόνας,,,released,2020-12-03T09:34:17.228Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.6.4
SkillGroup,http://data.europa.eu/esco/skill/c54a0a94-9d45-4697-b7cb-f7eaef839031,οδήγηση βαρέων οχημάτων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.1
SkillGroup,http://data.europa.eu/esco/skill/c57c0294-9940-4626-8954-08055bc242ba,εποπτεία ατόμων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.8.0
SkillGroup,http://data.europa.eu/esco/skill/c5b71c57-6f78-4c54-b332-ec75848f1095,"διενέργεια μελετών, ερευνών και εξετάσεων",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1
SkillGroup,http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,παρακολούθηση των υγειονομικών συνθηκών ανθρώπων και ζώων,,,released,2024-01-02T09:05:27.449Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.6
SkillGroup,http://data.europa.eu/esco/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,παροχή βοήθειας και φροντίδας,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3
SkillGroup,http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5,παροχή ιατρικών συμβουλών,,,released,2023-10-27T14:03:02.868Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.4
SkillGroup,http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed,λήψη αποφάσεων,,,released,2021-12-17T12:52:46.944Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.9.0
SkillGroup,http://data.europa.eu/esco/skill/c85f95ae-34fb-487b-b3d5-10803eee619d,"δημιουργία καλλιτεχνικού, οπτικού και εκπαιδευτικού υλικού",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.12
SkillGroup,http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce,χρήση εξοπλισμού μέτρησης ακριβείας,,,released,2020-12-10T17:46:15.65Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.6.6
SkillGroup,http://data.europa.eu/esco/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,διακίνηση και χειρισμός,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.0.0
SkillGroup,http://data.europa.eu/esco/skill/cab71b2a-4b65-4e98-a7a9-0b20c39fc248,χειρισμός μηχανημάτων και ειδικού εξοπλισμού,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.0
SkillGroup,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"χρήση ψηφιακών εργαλείων για συνεργασία, δημιουργία περιεχομένου και επίλυση προβλημάτων",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.6
SkillGroup,http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,διδασκαλία και κατάρτιση,,,released,2021-09-30T15:58:04.159Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3.0
SkillGroup,http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,προσδιορισμός ευκαιριών,,,released,2023-07-06T10:18:55.77Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.1
SkillGroup,http://data.europa.eu/esco/skill/ccb6db6a-8538-431c-b740-5f241bdb71cf,Χειρισμός και έλεγχος αντικειμένων και εξοπλισμού,"ανύψωση, μετακίνηση και τοποθέτηση αντικειμένων
εκτέλεση σωματικών εργασιών και δραστηριοτήτων",,released,2021-08-30T16:48:17.42Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Μετακίνηση ή ανύψωση αντικειμένων, ή χρήση εξοπλισμού, εργαλείων ή τεχνολογίας με ακρίβεια.
  ",T5.1
SkillGroup,http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,δεξιότητες πληροφόρησης,,,released,2023-07-06T10:16:56.623Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.0.0
SkillGroup,http://data.europa.eu/esco/skill/cdb2aecd-9dca-48fd-8d56-f0aace3ab5a9,παρουσίαση γενικών πληροφοριών,,,released,2021-12-17T12:55:43.975Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.4.1
SkillGroup,http://data.europa.eu/esco/skill/ce17a874-b476-491d-a7a7-5f05d32ad542,καθοδήγηση και παροχή κινήτρων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.5
SkillGroup,http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,χειρισμός μηχανημάτων επεξεργασίας τροφίμων,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.4
SkillGroup,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,σχεδιασμός εκδηλώσεων και προγραμμάτων,,,released,2024-01-25T10:26:05.635Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.2
SkillGroup,http://data.europa.eu/esco/skill/d12a1be6-d916-436d-8274-ad97b5f24415,σύνθεση μουσικής,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.13.1
SkillGroup,http://data.europa.eu/esco/skill/d1815c8a-7755-4fe3-bacf-68bb0b6a0b55,ανάπτυξη διδακτικού ή διαφημιστικού υλικού,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.12.2
SkillGroup,http://data.europa.eu/esco/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,χρήση εργαλείων χειρός,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.7
SkillGroup,http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,δοκιμή και ανάλυση ουσιών,,,released,2024-01-25T10:36:50.141Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.8
SkillGroup,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"χειρισμός εξοπλισμού ή συστημάτων επεξεργασίας πετρελαίου, χημικών ή νερού",,,released,2021-04-27T13:08:08.432Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.4.5
SkillGroup,http://data.europa.eu/esco/skill/d46193e0-be7d-4a90-91cc-4caba78e19d0,συνεργασία με άλλους για τον προσδιορισμό αναγκών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.2
SkillGroup,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,παρακολούθηση περιβαλλοντικών συνθηκών,,,released,2020-12-08T11:41:32.598Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.5
SkillGroup,http://data.europa.eu/esco/skill/d54970ba-d9f2-41ec-a852-bbd1e5796823,παροχή πληροφοριών στο κοινό και στους πελάτες,,,released,2023-02-21T20:39:37.564Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4.1
SkillGroup,http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,τελική διαμόρφωση του εσωτερικού και των προσόψεων κατασκευών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3
SkillGroup,http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811,καθαρισμός εσωτερικού και προσόψεων κτιρίων,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.11.2
SkillGroup,http://data.europa.eu/esco/skill/d6a8a2a4-4e21-4ea6-b267-b5c63e687cfd,"συμβουλευτική για προσωπικά, οικογενειακά ή κοινωνικά θέματα",,,released,2022-07-15T14:44:44.924Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.1
SkillGroup,http://data.europa.eu/esco/skill/d6c8dacb-b0c0-4544-b0b7-69b24df41ba1,διαχείριση δραστηριοτήτων μεταφορών και εφοδιαστικής,,,released,2023-02-22T19:40:51.512Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.4
SkillGroup,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,προγραμματισμός συστημάτων ηλεκτρονικών υπολογιστών,,,released,2021-07-09T16:07:23.426Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.1
SkillGroup,http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,Εφαρμογή δεξιοτήτων και ικανοτήτων στον τομέα των κοινών,αναζήτηση ευκαιριών για αυτοενδυνάμωση και συμμετοχική συμμετοχή,,released,2021-09-06T09:49:10.132Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Αλληλεπίδραση με τους πολίτες και συμμετοχή σε κοινότητες, με την αξιολόγηση πληροφοριών και των πηγών τους, τον προβληματισμό σχετικά με τις ιδέες, τις αξίες και τους ρόλους του ίδιου του ατόμου και την αναγνώριση και τον σεβασμό των ιδεών, των αξιών και των ρόλων των άλλων.
  ",T6.3
SkillGroup,http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,διάγνωση κατάστασης υγείας,,,released,2023-11-06T08:02:23.35Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.2
SkillGroup,http://data.europa.eu/esco/skill/d7d2a468-587b-4a03-a305-e0a399ba69e6,ακρόαση και υποβολή ερωτήσεων,,,released,2021-10-05T15:39:39.123Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.3
SkillGroup,http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,ανάλυση χρηματοοικονομικών και οικονομικών δεδομένων,,,released,2020-12-09T12:11:28.514Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.3
SkillGroup,http://data.europa.eu/esco/skill/d9b1387a-7cad-4b77-8481-7798a3b41714,λειτουργία αεροσκαφών,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.9
SkillGroup,http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,εγκατάσταση στοιχείων από σκυρόδεμα,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.4
SkillGroup,http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,εφαρμογή υλικού για την πλήρωση κενών στις επιφάνειες,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.1
SkillGroup,http://data.europa.eu/esco/skill/da94d48b-5036-48e1-ad96-d85cba6ed29c,λειτουργία κινητού εξοπλισμού,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1
SkillGroup,http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f,ανάπτυξη προγραμμάτων για την υγεία,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.5
